alignment_variant_reference,cluster_id_30,n_samples_reference,n_residues_reference,global_mae_cluster_mean_reference,perturbed_auroc_cluster_mean_reference,perturbed_auprc_cluster_mean_reference,mae_shell_0_cluster_mean_reference,mae_shell_1_cluster_mean_reference,mae_shell_2_cluster_mean_reference,mae_shell_3_cluster_mean_reference,mae_shell_4_cluster_mean_reference,shell_mae_cluster_mean_reference,alignment_variant_candidate,n_samples_candidate,n_residues_candidate,global_mae_cluster_mean_candidate,perturbed_auroc_cluster_mean_candidate,perturbed_auprc_cluster_mean_candidate,mae_shell_0_cluster_mean_candidate,mae_shell_1_cluster_mean_candidate,mae_shell_2_cluster_mean_candidate,mae_shell_3_cluster_mean_candidate,mae_shell_4_cluster_mean_candidate,shell_mae_cluster_mean_candidate,diff_shell_mae,diff_perturbed_auprc,improved_shell_mae,reference,candidate
kabsch_exclude_4A,8ka0_C,2,810,0.7153751229936326,0.7406629659000793,0.6835360669763935,0.11154861251513166,0.238910211622715,0.2155921459197998,0.3057516153029939,0.8429768313535878,0.3429558833428456,kabsch_all,2,810,0.6556010406648303,0.7773037272006345,0.7108053026073744,0.14178602149089178,0.2584748908877373,0.23089246297704763,0.3121365082073719,0.7631076493159031,0.3412795065757903,-0.0016763767670552876,0.027269235630980937,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,6bau_B,12,4896,0.20925601243210373,0.5936290729628176,0.013341883118170092,0.14860399719327688,0.20107552453520752,0.21550280787050724,0.16016591406660155,0.21825226456914942,0.1887201016469485,kabsch_all,12,4896,0.15286540003965937,0.5881299110787082,0.03502740765584606,0.09958993680775166,0.1375323512946211,0.14785257242021893,0.11189530257252045,0.1620330151945563,0.1317806356579337,-0.05693946598901481,0.02168552453767597,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,6l7d_A,99,42931,0.36982369090400435,0.7739250002301358,0.3419333703535533,1.493275105827786,0.5895025017957164,0.4840505084844822,0.44284823030815723,0.3362354859453983,0.669182366472308,kabsch_all,99,42931,0.36906809444813216,0.7494480974738534,0.3303316859570934,1.487423683883566,0.5997988563945763,0.4914833388009177,0.4514560604766739,0.3333221374798441,0.6726968154071156,0.003514448934807568,-0.011601684396459921,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,9j83_A,1,427,2.1072298061512673,0.6639487179487179,0.9286429399678391,0.3233963946501414,0.7540610513903878,1.076306802034378,1.284431960937139,2.3250444839652786,1.152648138595465,kabsch_all,1,427,2.1021273666229403,0.6744358974358974,0.933803623005928,0.39029818773269653,0.8126014091751792,1.159676592350006,1.3527107202523463,2.3032953391047966,1.203716449723005,0.05106831112754007,0.00516068303808892,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,9cp9_B,3,1298,0.11964127316192734,0.8596414728682171,0.040440255696284594,0.19936700330840218,0.07442866998414198,0.08018718773097384,0.10165971085429192,0.1269505061153711,0.11651861559863622,kabsch_all,3,1298,0.10755410531136811,0.9441375968992248,0.08476859800873854,0.16523383226659563,0.0660368025302887,0.06836622613756095,0.0846790125221014,0.11565224745134196,0.09999362418157773,-0.016524991417058488,0.044328342312453944,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,4wef_A,20,8620,0.17616481255500074,0.8264245478421458,0.2190658122519847,0.1287388361990452,0.08573465401581092,0.10211767630488441,0.12778337271551468,0.19553928419434125,0.1279827646859193,kabsch_all,20,8620,0.17445009588534033,0.8500274334416459,0.20982253095981626,0.1408601274092992,0.08774577570689279,0.10489437914365073,0.12825270252931234,0.192759944720617,0.13090258590195442,0.0029198212160351233,-0.009243281292168448,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,8jce_G,144,65232,0.15133401159407708,0.9295162509448223,0.25007015978257296,0.2554620827237765,0.0858367366635781,0.10765784694985658,0.0786835439152099,0.15878739557813984,0.1372855211661122,kabsch_all,144,65232,0.21037595219938013,0.933238457420005,0.24075607997023488,0.2469417117536068,0.10566172817216059,0.08609595219777141,0.10733867599998438,0.2244010136847809,0.15408781636166083,0.016802295195548628,-0.009314079812338089,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,6ej6_A,1,455,0.1132404982531955,,,0.17208238939444223,0.10916669101764759,0.08692062315681288,0.08689221789339378,0.12002564635030319,0.11501751356251995,kabsch_all,1,455,0.11742288789988219,,,0.15680084874232614,0.10437942569454511,0.08659155023915152,0.09172481646941558,0.12505826565198774,0.11291098135948521,-0.002106532203034736,,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,3pnv_A,3,1451,0.6067276646920334,0.6636218033568063,0.3603180295092957,0.3272143171893226,0.2675556617754477,0.36311649322948036,0.5265731639033105,0.637490864577688,0.42439010013504974,kabsch_all,3,1451,0.5928694026712854,0.6689085084979085,0.3677932329056877,0.28897592094209457,0.286171005555877,0.3427035277161528,0.5034131595254445,0.6243616424831607,0.4091250512445459,-0.01526504889050384,0.007475203396392016,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,9bc6_C,32,15488,0.5069920930266765,0.4698050560141509,0.322709330380883,0.2654166044667363,0.31750764950577703,0.6655348246269746,0.4635785910931806,0.5073395726301283,0.44387544846455934,kabsch_all,32,15488,0.5283111524200529,0.45440135348633287,0.3163573232796761,0.3269032505340874,0.40343562832900454,0.7113888714428446,0.4787010911912207,0.5265671785322938,0.48939920400589026,0.045523755541330924,-0.006352007101206925,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,6m4l_A,2,992,0.1172775849868964,0.8726069246435846,0.040922914291337674,0.13111606612801552,0.0714057357981801,0.1050505123178785,0.14306396427987653,0.11475532483214716,0.11307832067121955,kabsch_all,2,992,0.11329417330665409,0.8558044806517311,0.03603572026641685,0.13486826419830325,0.07681565191596747,0.10658697360971321,0.14827952253152477,0.10859189006267708,0.11502846046363716,0.0019501397924176073,-0.004887194024920827,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,9hkm_C,3,1512,0.5181571157259877,0.6994063145092894,0.3134603295710085,2.481262435515722,1.2024493100850477,0.669482879521488,0.5841330661973421,0.46651985693043074,1.080769509650006,kabsch_all,3,1512,0.5756512855551644,0.6646157046614714,0.2946272374974116,2.5929052813185587,1.2901080140601033,0.7378295275192817,0.6495258550139817,0.5208316314777499,1.158240061877935,0.07747055222792887,-0.018833092073596902,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,6o4b_G,1035,526729,0.3176412247936895,0.7389244536698778,0.19263775474651817,0.38565951793150144,0.2102038411929438,0.19753894448314596,0.19556793477911996,0.3434913384843432,0.26649231537421086,kabsch_all,1035,526729,0.31775540968003674,0.781471455387305,0.2143035395315852,0.40267007843367814,0.20079513904986226,0.19979789413484633,0.1969451821049313,0.34335722425761417,0.26871310359618644,0.002220788221975578,0.021665784785067033,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,3dl5_C,76,38544,0.23976655310563172,0.7405173623961511,0.14381927564712743,0.5026824954701098,0.20849015307338797,0.13198569079243405,0.15219561897105546,0.24872368346863813,0.24881552835512508,kabsch_all,76,38544,0.2525987373612784,0.7743661416424171,0.17201030817548257,0.3813667270240554,0.18626203436185332,0.11278556154885234,0.1308448465065527,0.2664057583339694,0.21553298555505665,-0.033282542800068426,0.028191032528355142,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,2xhn_B,2,1016,0.13782415861689198,,,0.13368284578124684,0.11400732677429916,0.1226909532956779,0.09376174195383033,0.1451078189642659,0.12185013735386403,kabsch_all,2,1016,0.1191313648335159,,,0.05567508315046629,0.07225160886134421,0.08284595753997566,0.07712916940307388,0.1286432845759822,0.08330902070616844,-0.03854111664769559,,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,3jtq_B,4,2088,0.11031548963534964,0.977482555018787,0.3126819667160391,0.15494859342773756,0.06652970192953944,0.07945147314323829,0.11313128372233722,0.11145109903143133,0.10510243025085678,kabsch_all,4,2088,0.11578505456811566,0.9820182501341922,0.3248120232090449,0.11790675669908525,0.07160391658544542,0.0763869031260793,0.1117955329677751,0.1178898407262002,0.09911659002091706,-0.005985840229939712,0.012130056493005803,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,6k0q_A,8,4472,0.12028913191420339,0.6766121809225258,0.003859621317344262,0.0691564812635382,0.06736143004370503,0.06743033012630893,0.08461996008744081,0.13005239771074728,0.08372411984634806,kabsch_all,8,4472,0.11222299436705599,0.7640879235706821,0.00513464748195548,0.06755603943020107,0.061668798382772075,0.061429878572622935,0.07931460574328832,0.12140309821426121,0.07827448406862912,-0.005449635777718939,0.0012750261646112177,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,6bl6_B,47,26973,1.500061777736549,0.5805552015984587,0.4752191399012442,1.357412032069678,0.9995818072482228,1.203131461645892,1.3140554455908806,1.5375430965031325,1.282344768611561,kabsch_all,47,26973,1.50900040072474,0.5672671571159926,0.44329579071637604,1.3560605938975692,1.0141085130699838,1.2009928110798371,1.3204410881042707,1.5471374236444546,1.287748085959223,0.005403317347661973,-0.031923349184868166,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,5vec_B,6,3384,0.14641019439596648,0.8549554467304694,0.23932228415592147,0.16194844121734303,0.13755849481870733,0.25161023690928647,0.20756906151097823,0.13451718465391882,0.17864068382204676,kabsch_all,6,3384,0.13669899748208938,0.91836678592046,0.2460143763336916,0.10904840421345499,0.13243178535873693,0.244144146549113,0.20390216364518654,0.12425886344972928,0.16275707264324416,-0.015883611178802604,0.0066920921777701425,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,3o98_B,1,603,0.15392975102967982,0.9568106312292359,0.037037037037037035,0.06113457679748533,0.14187182079661975,0.13153860281253682,0.16759827435016633,0.15466884884837212,0.13136242472103604,kabsch_all,1,603,0.14548761738003982,0.9551495016611296,0.03571428571428571,0.1495237449804942,0.17769105596975845,0.18750925053810252,0.17117954298853874,0.13986100983239858,0.1651529208618585,0.03379049614082247,-0.0013227513227513227,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,4bl2_B,38,24318,0.595640558830322,0.679107021897402,0.31610683495003394,0.4491666966158411,0.4859627359938857,0.43776521569816396,0.443303975852786,0.6164542760604964,0.48653058004423466,kabsch_all,38,24318,0.6087565166179737,0.6720640593709494,0.29742228698136697,0.5790105198388514,0.5079357478473532,0.44674615385331984,0.4519556534716536,0.6292911465153556,0.5229878443053068,0.0364572642610721,-0.018684547968666976,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,5hgv_C,4,2738,0.23944838281443317,0.6463959019392609,0.002934880520059602,0.29128912432740134,0.2607674374732943,0.215229439831871,0.23092155086324195,0.24038779900023868,0.24771907029920945,kabsch_all,4,2738,0.16082301228446647,0.5807171606293451,0.002473487933993298,0.122757975012064,0.11432611059752248,0.09971131570637226,0.12596521296993243,0.16645167231166333,0.1258424573195109,-0.12187661297969854,-0.00046139258606630413,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,9sd5_A,1,686,0.11546153710943269,0.7934701492537313,0.26342484617216,0.09358792503674823,0.38075391793002694,0.10941162814075749,0.070534838403159,0.11402631197745601,0.15366292429762954,kabsch_all,1,686,0.11319030748012289,0.8134328358208955,0.3082776818127523,0.12999917070070907,0.39292571879923344,0.09283260644103092,0.057029252515194265,0.11272514561812083,0.15710237881485772,0.0034394545172281854,0.04485283564059228,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,6zy0_A,1,701,0.1130084548512216,0.9957142857142858,0.25,0.09397695958614354,0.16123316809535027,0.09470339984663072,0.09551877555038248,0.11487488762883101,0.1120614381414676,kabsch_all,1,701,0.08535750774658696,0.9957142857142858,0.25,0.05041995644569396,0.10647841654717924,0.060345269859798475,0.05778955136026657,0.08903935216925109,0.07281450927643787,-0.03924692886502973,0.0,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,4ok4_B,8,5728,0.22999252419344504,0.7044691464415037,0.16213508860723633,0.24093140584106246,0.2235983485636646,0.20508227466295162,0.17830136918381556,0.2358792285047321,0.21675852535124526,kabsch_all,8,5728,0.2304974470044325,0.7348362549932321,0.18049078614444702,0.2404437717050314,0.23152830268013969,0.21284913969759503,0.17925743721383863,0.2358954316567667,0.2199948165906743,0.0032362912394290344,0.018355697537210697,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,8f79_A,12,8602,1.857060240580549,0.5714095563770216,0.7500378544761753,2.8089092804325952,2.3729632776230574,2.0225929482416674,1.7780488242084782,1.8508507508108156,2.1666730162633225,kabsch_all,12,8602,1.8755899081594543,0.5794941956818713,0.7553419441965576,2.6256936887900033,2.2874626390015087,2.0192474445158783,1.7520725148419538,1.8723494246978807,2.111365142369445,-0.0553078738938777,0.005304089720382321,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,3zwb_B,7,5067,0.194800362450065,0.8255846345940515,0.14097527327700415,0.13779918991384052,0.14995647945574353,0.13351236181580914,0.1618398254244064,0.20191084937489556,0.15700374119693902,kabsch_all,7,5067,0.19685013857138023,0.8568297655453618,0.17325732543897432,0.12321974620932624,0.15245375457618918,0.13773620273687143,0.1567629127258047,0.20455655119962934,0.1549458334895642,-0.002057907707374823,0.032282052161970165,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,3wfz_C,4,2978,0.1076659548543256,0.6511140235910878,0.017375103547304278,0.09185969332853954,0.053917123174125496,0.12468541570706293,0.07326347035048274,0.11039342503822276,0.0908238255196867,kabsch_all,4,2978,0.10714018651859084,0.6442065919130139,0.0168277863047072,0.07021849726637207,0.05765125776330631,0.10735571661886449,0.06873804866549892,0.11119184915471905,0.08303107389375217,-0.007792751625934527,-0.0005473172425970764,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,9m80_B,4,3344,0.394807853166161,0.8358212454788727,0.4271747578821612,0.09323754285772644,0.21711376096521104,0.2568775415420532,0.2988394302911721,0.4087468635076993,0.2549630278327724,kabsch_all,4,3344,0.4002980573769017,0.8718677342401557,0.46221273376886196,0.08025375629464786,0.23522532784513064,0.27624312476363294,0.30977396433753474,0.41339139546079934,0.26297751374034906,0.00801448590757664,0.03503797588670077,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,1h7x_D,22,22372,0.18679286084521177,0.8507774099752425,0.12735276538265425,1.8481590350468953,2.0334738681231403,0.6715243913945687,0.128587330799244,0.15080038298356854,0.9665090016694833,kabsch_all,22,22372,0.17562784964347203,0.870915944381802,0.14469093543725053,1.8643535559037419,2.0428686946984533,0.6846887194347453,0.12783865967449218,0.13816339253732482,0.9715826044497515,0.005073602780268249,0.017338170054596286,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,5mdw_6,1,32,0.356319043203257,0.38857142857142857,0.19281302484569274,0.43246639768282563,0.543571162223816,0.10017946362495424,0.09968994557857513,0.36247558401603447,0.3076765106252411,tmalign,1,32,1113.3118858337402,,,1076.9097900390625,1077.8329071044923,1090.9496663411458,1101.5549392700195,1133.1646086040296,1096.0823822717498,1095.7747057611246,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,8r3c_A,150,7050,0.19610357298225112,0.9626554018943853,0.30905566185188155,0.3696860828002294,0.20993923659746846,0.17257070113532244,0.1142037510673205,0.19543934211115507,0.2123678227422992,tmalign,150,7050,1180.0932883771545,0.5,0.9968794326241135,1167.927657608986,1156.0097216610113,1154.5824706020753,1092.8947724157374,1200.349872577757,1154.3528989731135,1154.140531150371,0.6878237707722319,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,3ax3_A,6,396,0.6581177536134768,0.7266826923076922,0.616112043747967,1.4165311257044475,0.872420072555542,0.6972884525629607,0.7191039667445787,0.4607459935240256,0.8332179222183109,tmalign,6,396,2301.733718583078,,,2028.6507178412544,2127.190447277493,2020.850167534568,2295.1748211919044,2536.0899763840894,2201.5912260458617,2200.7580081236433,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,2o94_B,16,1088,0.23662826509954518,0.7467350746268657,0.03335682453886162,0.17452321698268258,0.22692597603114942,0.21696533208402494,0.17897679194808006,0.25208983053378564,0.2098962295159445,tmalign,16,1088,4630.298087286598,,,4622.463908672333,4620.642058849335,4622.021852016449,4641.112502441406,4631.656504898785,4627.579365375661,4627.369469146145,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,9r2f_C,54,3888,7.404795412173487,,,6.525042991579315,8.475892483052753,6.3961734312552,6.3261257356831,7.59460656454473,7.063568241223019,tmalign,54,3888,33561.115325645165,,,33575.47011914665,33034.97269461495,33494.82834201389,34401.33467538016,33507.42056964468,33602.80528016007,33595.74171191885,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,1y39_A,1,74,0.20197361561696273,0.6438356164383562,0.037037037037037035,0.509052445491155,0.23843546584248543,0.2389946781537112,0.18493192992173135,0.15520178177393973,0.2653232602366046,tmalign,1,74,579.9661515210125,,,584.080010732015,585.1149005889893,578.4244272568646,576.7470865249634,581.0436602830887,581.0820170771842,580.8166938169476,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,2d5g_D,4,332,0.28474075804991894,0.862881665963135,0.34974717493853,0.21358502159516016,0.1686337304612001,0.1264186417683959,0.20414936571167067,0.421000507246289,0.22675745335654315,tmalign,4,332,1264.536902378302,0.5,0.9969879518072289,1419.9839011728764,1386.7623231013615,1328.7589497168858,1285.0537819856634,1194.9869868622886,1323.109188567815,1322.8824311144583,0.6472407768686989,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,1z8u_A,2,180,0.28122529006149205,0.9535283993115318,0.6752735532238638,2.194876899321874,0.9964221939444542,0.29301854595541954,0.1677880206455787,0.19633725490016135,0.7696885829534976,tmalign,2,180,130.46473917431302,,,152.39341433842978,151.7906174659729,153.7256418466568,171.8380824724833,120.34935493745665,150.01942221219988,149.24973362924638,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,7nlg_C,7,631,0.19663760016883375,0.6003929974991068,0.028292684521535456,0.24504481894629343,0.3481247361217226,0.18815114604015098,0.21308424048028984,0.17095705231876152,0.23307239878144367,tmalign,7,631,593.5013571737685,,,600.8515922909692,596.0924035208566,610.6979816503692,587.7618880829253,589.1965411804398,596.9200813451121,596.6870089463306,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,4x88_A,66,6012,0.16201018900545444,0.9598457098457098,0.03621745996233282,0.29705814068967645,0.157505002126775,0.19337644916466715,0.1343246502068299,0.15700611795327973,0.18785407202824564,tmalign,66,6012,1069.8499118368118,0.5,0.9956753160345975,1143.0349032999288,1118.2935948944905,1093.3158846469623,1064.514409002712,1059.255471213492,1095.6828526115173,1095.494998539489,0.9594578560722646,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,6r6n_B,2,200,0.11724692234769464,0.9318181818181818,0.5344827586206896,0.12798310816287997,0.08721727691590789,0.12183114805737057,0.08234092534985393,0.14360206946730614,0.1125949055906637,tmalign,2,200,626.7222707748413,,,1019.6838811238607,1021.164134979248,827.4600597072292,701.3349876403809,418.30089847340304,797.5887923848243,797.4761974792336,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,1ct1_E,3795,390885,0.2790182806153711,0.8442714783940697,0.21837144125491129,1.3701123460971039,0.5985894334028349,0.20453121018535,0.28263786059049056,0.2230960232223358,0.535793374699623,tmalign,3795,390885,711.54403577676,0.5447567889987933,0.9984670319533264,794.3410944172778,734.4156273603403,724.5969023713104,718.8663842944371,704.4653191028401,735.3370655092411,734.8012721345415,0.7800955906984152,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,6e2j_A,1,107,0.4474784236784293,0.7429824561403509,0.4711750890609289,0.6037865181763965,0.9060503939787546,0.63352530002594,0.7141914218664169,0.3888554744673579,0.6492818217029732,tmalign,1,107,1263.6861341556655,,,1075.785664876302,1077.3179016113281,1086.8599487304687,1098.266098022461,1299.9526720743502,1127.636457062982,1126.987175241279,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,3cyi_A,9,963,2.2164719322675053,0.6124338624338624,0.9123400816720437,1.5172932788177773,1.5118534408864521,1.4134304110257903,2.1841132751899712,2.674269489834661,1.8601919791509303,tmalign,9,963,6888.598244378872,,,6955.521465442799,6834.242595975361,6913.621609927686,7185.559676295363,6704.060926036964,6918.601254735634,6916.741062756483,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,1vyd_B,4,464,0.13420156951078438,0.8852813852813853,0.25925925925925924,0.17268635580937067,0.21827802341431385,0.12521368130627605,0.12914780975940326,0.1319332843585337,0.1554518309295795,tmalign,4,464,618.269245737457,0.4088937093275488,0.9935231616280653,433.2066942850749,434.72058391571045,498.5736759768592,533.0327493985494,716.6462530735574,523.2359913299504,523.0805394990208,0.734263902368806,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,4xy5_A,6,726,0.1168639098406967,0.9561452513966481,0.7589880952380952,0.14959357927242914,0.06310949164132279,0.09849150611958264,0.10367384172111217,0.14788580541462862,0.11255084483381508,tmalign,6,726,387.631981313557,,,362.92312706841363,361.51068187895277,365.88655963151353,366.07134566988265,427.8358337412509,376.8455095980027,376.7329587531689,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,1u5o_A,9,1113,0.30775496815410774,0.8723788465081996,0.4644518841362836,0.4287429043540248,0.21113104200449542,0.22678077138741226,0.22856514728036376,0.3488210038188845,0.28880817376903617,tmalign,9,1113,659.0591123333437,0.23196347031963466,0.9725055691722757,528.0735754436917,471.4557713943979,470.34427432803545,588.1099131407823,737.6137738238914,559.1194616261597,558.8306534523907,0.5080536850359921,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,1vzi_B,40,5000,0.21487109331032261,0.5180443389188101,0.0073450118771359605,0.2538843643075476,0.15268170562289332,0.201841097069938,0.2105998742599542,0.22793436426593452,0.20938828110525357,tmalign,40,5000,653.9648361202591,0.29766064257028113,0.9937293343036948,637.4269554413855,578.8347994166973,567.7648069518063,628.4389357215565,703.5352089180958,623.2001412899083,622.990753008803,0.9863843224265588,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,5xuh_A,6,750,0.5757072896758715,0.7039249330915998,0.4178148778216905,0.10009005293250087,0.23869545730175795,0.26638646417281087,0.477001143268485,0.7532748284579163,0.3670895892266942,tmalign,6,750,12697.526541341145,,,12434.11966281467,12576.669022171585,12570.669445372465,12559.265479046366,12802.712845063545,12588.687290893726,12588.3202013045,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,7bxo_B,22,2901,0.32197766184392046,0.8316035391728966,0.47151226733052554,2.6805065854480774,1.186787616185568,0.44512438325336867,0.22644160177464348,0.21258167163792216,0.950288371659916,tmalign,22,2901,219.30410173778048,0.5486761475315066,0.9945923378043916,199.03468004139987,211.4898572307494,201.22666523956883,185.08827385457255,226.73551160882155,204.71499759502242,203.7647092233625,0.5230800704738661,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,2eyp_A,58,7878,0.19800916078232567,0.78321803788103,0.07887230618208729,0.17128449729804335,0.16655448478970514,0.15886499090014763,0.18180903710831064,0.22319546562197595,0.18034169514363657,tmalign,58,7878,356.6332610604599,0.5127353709318041,0.9939457984754877,345.30673011144,337.96749992220515,362.0316183528754,366.1939953650469,353.7520608663178,353.0503809235771,352.8700392284335,0.9150734922934004,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,6a1v_A,48,6741,0.22298090848796806,0.8209155960825448,0.16545037873641832,0.3032321076995383,0.18449205217105383,0.15864451344795225,0.15201908406999332,0.2528667719537556,0.21025090586845865,tmalign,48,6741,5478.984572730862,0.7954545454545454,0.9996496305873053,5472.239123633339,6130.941385014326,6801.176342459019,6465.921536074297,4942.543936762895,5962.564464788775,5962.354213882906,0.834199251850887,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,4f4m_D,23,3376,0.20363648621678812,0.7599778455646597,0.16584461957986305,0.14285286515951157,0.12975781219225233,0.19930557380526912,0.1683762901231048,0.2516968280517683,0.17839787386638123,tmalign,23,3376,328.346584114352,0.5075969453535655,0.9956984963479416,298.07776253465295,305.0032257414483,329.5965323190113,333.89731053414226,330.7976744828281,319.4745011224166,319.2961032485502,0.8298538767680785,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,8up8_C,10,1630,0.20483349617684912,0.7970550115207373,0.13011597213671974,0.7800829956928889,0.4589332185640204,0.2095795533130482,0.20872508769234022,0.1734435476243496,0.3661528805773295,tmalign,10,1630,595.9623487689927,0.4546233463568442,0.9939326227139852,616.1774308005969,547.4309880653533,529.7793931786791,518.8000147036711,614.1679951579571,565.2711643812515,564.9050115006742,0.8638166505772654,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,3lze_A,6,978,0.47735522531738583,,,0.7863498975833257,0.4768222062538067,0.8132674644035952,0.4872249761707525,0.43550630399608375,0.5998341696815127,tmalign,6,978,251.78710501522954,0.518224511437661,0.9651276603140084,251.12239163451724,253.3764949242274,250.43462429067918,253.00155207203395,251.64415858091772,251.9158443004751,251.3160101307936,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,3cfh_B,40,6608,0.12526750302929646,0.7672803583395056,0.032494135068573834,0.12828368948151667,0.07993614406117963,0.08619400039342064,0.11445031854547343,0.13755715569807048,0.10928426163593216,tmalign,40,6608,197.30184531398274,0.523973746403617,0.9823335522033307,195.47328526539107,192.95452401484332,190.82789938631439,188.35831549834322,200.8076173054004,193.6843282940585,193.57504403242257,0.949839417134757,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,4hgq_E,96,15744,0.34549077162319747,0.862827740818416,0.03992796244263002,0.6667508667516004,0.3621035358014827,0.399834477339339,0.2708126383551567,0.34743142184082954,0.4093865880176817,tmalign,96,15744,928.271081624803,0.5,0.9966336382113821,913.3352522578919,926.6532868155589,900.7500401691534,892.2693383148229,942.9572293879955,915.1930293890844,914.7836428010667,0.9567056757687521,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,9va6_A,2,330,0.49975169390214214,0.6444784628378378,0.3100832566592756,2.0612613558769226,0.44413591027259824,0.3145819673233706,0.3786311337146266,0.5462277274016502,0.7489676189178336,tmalign,2,330,1267.2101330585551,0.5,0.9939393939393939,1300.8170013427734,1334.5563512802123,1293.6238759704258,1299.3325083831262,1248.8798519353259,1295.4419177823727,1294.692950163455,0.6838561372801183,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,7vns_A,8,1352,0.26776001765186064,0.8591962367152564,0.3096753712063254,0.2975167293722431,0.3279589637493094,0.28273449915328197,0.34655790915047485,0.2341681133158382,0.2977872429482295,tmalign,8,1352,8089.197152222402,,,8305.756724039713,8545.827872721355,8531.156747000558,8160.085029820034,7954.387928224959,8299.442860361323,8299.145073118376,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,1me5_B,3,519,0.25498889855006873,0.712799043062201,0.19197391141354803,0.2564246654510498,0.16563386097550392,0.1717061929661652,0.21119705013122902,0.2864041446651123,0.21827318283781202,tmalign,3,519,223.5759333186067,,,116.95934719509549,107.43675231933594,114.8197047792632,128.15835618398276,276.6566567546077,148.806163446457,148.5878902636192,,False,kabsch_exclude_4A,tmalign
kabsch_exclude_4A,2ygp_A,1,174,0.22469516720986743,1.0,1.0,0.04782283306121826,0.2291015069931746,0.2492306031859838,0.24215652240860852,0.22187182545752787,0.19803665822130262,tmalign,1,174,18.521753767098502,0.2647058823529412,0.9619867774734411,25.32496452331543,25.339955627918243,25.880469982440655,24.915705234773696,15.744857458079734,23.441190565305554,23.243153907084253,-0.03801322252655892,False,kabsch_exclude_4A,tmalign
